timestamp,event_type,side,level,volume,order_id
133.03665574994363,market,ask,1,7,
133.19110999789754,limit,bid,1,15,
133.23822716677824,limit,ask,1,6,
133.25824316412965,limit,ask,1,13,
133.31197957066163,limit,ask,1,9,
133.56408125041213,limit,bid,1,1,
133.7146210419531,limit,bid,1,8,
133.72976281989108,limit,ask,1,3,
133.8016997075079,limit,ask,2,1,
133.86454487044406,limit,ask,2,28,
133.93831081861978,limit,bid,2,19,
133.94341351241232,limit,bid,1,24,
134.00828664902713,market,ask,1,3,
134.08453060988143,limit,bid,1,13,
134.09911964667418,cancel,bid,1,22,
134.43226564319156,limit,ask,1,37,
134.44997377067,limit,ask,1,16,
134.45052950430156,limit,bid,1,7,
134.4840430050203,market,ask,1,40,
134.6301262759689,limit,ask,3,9,
134.6890479276171,limit,bid,1,2,
134.7640184126633,limit,ask,2,21,
134.77121712222805,cancel,ask,2,3,
134.86491479084305,limit,ask,2,1,
134.89305342439,market,bid,1,11,
134.9551056947523,market,bid,1,7,
135.006114420937,market,bid,1,8,
135.02978556199642,limit,bid,1,3,
135.2071804165623,limit,ask,2,3,
135.27077462506523,limit,ask,2,1,
135.32840092048963,limit,ask,1,28,
135.4050607021311,limit,ask,3,4,
135.50280465519486,cancel,ask,1,21,
135.52527418822186,market,ask,1,7,
135.70798789725055,market,ask,1,38,
135.77488969499473,market,ask,1,6,
135.82914338980575,limit,bid,1,22,
135.97627349910158,market,ask,1,8,
136.04317943122797,market,bid,1,7,
136.31811024816204,limit,bid,1,3,
136.45474407360007,limit,ask,3,24,
136.4780909335787,cancel,bid,1,36,
136.53976460954493,market,bid,1,1,
136.56386777746255,limit,ask,1,37,
136.65269291201452,limit,ask,1,8,
136.6588741948307,cancel,ask,2,14,
136.6914098723926,limit,bid,2,9,
136.70274490614887,limit,bid,1,1,
136.74957093881739,limit,ask,1,16,
136.87355411558352,limit,ask,5,11,
136.91188304847174,cancel,bid,4,4,
136.95472099745265,limit,ask,3,14,
136.97043661062713,cancel,ask,1,22,
136.97932232593234,limit,ask,2,13,
136.98437913701898,limit,bid,2,6,
137.03201328036528,limit,ask,3,3,
137.05716432593246,limit,bid,3,30,
137.06770877792442,limit,ask,3,46,
137.4507023343548,limit,bid,1,8,
137.4519082783383,limit,bid,2,2,
137.46219527257512,limit,bid,1,1,
137.58804848305974,cancel,bid,3,22,
137.67034217783254,limit,ask,1,1,
137.9122665722169,limit,ask,2,1,
137.9200215414733,market,bid,1,13,
138.00731981409083,limit,bid,1,24,
138.08530835023288,market,ask,1,1,
138.25541576445153,market,ask,1,10,
138.30846731797592,market,ask,1,3,
138.3653016323395,limit,bid,1,24,
138.46486036582846,limit,bid,2,10,
138.51315990001729,limit,ask,3,8,
138.63327718817237,market,bid,1,3,
138.6627622989287,limit,bid,1,73,
138.76688537167024,limit,ask,4,2,
138.84486532961853,cancel,bid,3,19,
138.87515337645635,limit,ask,1,5,
138.9240933272157,market,ask,1,29,
139.03812413897376,limit,bid,1,2,
139.07074360862333,limit,bid,1,12,
139.1122884511148,limit,ask,1,1,
139.25528742896148,market,ask,1,4,
139.27932701295944,market,bid,1,40,
139.36256107028123,limit,bid,1,6,
139.67268837149922,limit,ask,1,42,
139.78059358827988,market,ask,1,2,
139.8022578396914,limit,ask,1,2,
139.8172640543876,cancel,ask,1,42,
139.83091339053854,limit,bid,3,1,
139.9531313472001,limit,ask,1,1,
139.96131971319468,market,ask,1,17,
139.97872578818786,limit,bid,3,14,
139.9919466113358,market,bid,1,7,
140.0153117373121,market,ask,1,13,
140.0325741471965,limit,ask,2,1,
140.1757586619253,cancel,bid,1,12,
140.37991020287146,market,ask,1,17,
140.43271483999098,limit,ask,1,4,
140.4720243092487,limit,bid,2,26,
140.51989450095252,cancel,bid,1,16,
140.63910785563482,limit,bid,4,11,
140.72223934692258,limit,bid,2,6,
140.8956289673806,market,ask,1,10,
141.00536823066315,limit,ask,2,10,
141.02187198554233,limit,ask,2,13,
141.04493211384954,limit,ask,2,28,
141.05225768427334,market,bid,1,11,
141.11213142438936,limit,bid,2,24,
141.11842964526045,limit,ask,1,26,
141.3374279584541,limit,bid,1,2,
141.37997207615194,market,ask,1,9,
141.61982001563948,limit,ask,1,6,
141.62162669937578,limit,ask,1,4,
141.68009532195808,limit,bid,1,13,
141.72075459956673,limit,bid,1,92,
141.72461823239107,limit,bid,2,38,
141.84309948546328,limit,ask,1,45,
141.93968013377923,limit,bid,1,8,
141.9771243818138,limit,bid,1,51,
142.01729835001927,limit,ask,3,16,
142.05513352883625,market,bid,1,11,
142.05640201456677,limit,bid,1,16,
142.0580630523482,cancel,bid,4,35,
142.13316679080216,cancel,ask,1,23,
142.13596245779294,market,ask,1,17,
142.1487024374741,limit,ask,2,13,
142.1642469793128,limit,ask,1,20,
142.41915505652702,market,bid,1,6,
142.46877043368738,limit,bid,1,2,
142.6496443991041,limit,ask,2,27,
142.82813053614922,market,bid,1,3,
142.8934552432177,limit,ask,1,12,
142.92600913370975,limit,ask,5,60,
142.96067629418084,cancel,ask,1,9,
142.97794120503363,market,bid,1,17,
143.17809827710477,limit,ask,2,1,
143.22634919920154,limit,bid,5,5,
143.23775063984726,limit,bid,2,3,
143.2570112333349,market,ask,1,1,
143.35560386006355,limit,bid,1,1,
143.3896507819465,limit,bid,5,4,
143.53642439074935,market,ask,1,8,
143.5907623295518,cancel,bid,1,1,
143.6438492740836,limit,ask,4,6,
143.69764134596372,limit,ask,1,2,
143.8620625845942,limit,bid,1,69,
143.87381367729367,limit,ask,1,31,
143.87531052049857,limit,bid,3,1,
143.96343131445107,cancel,ask,3,1,
144.01532684510656,limit,bid,1,15,
144.08266475293647,limit,bid,1,31,
144.19320623031,limit,ask,5,2,
144.2163264478006,limit,ask,2,8,
144.33345397167417,limit,bid,2,35,
144.33748945181472,limit,bid,2,6,
144.4815027321119,market,ask,1,10,
144.552912105244,cancel,ask,1,1,
144.75361079997168,limit,ask,4,13,
144.98797600715352,limit,ask,2,3,
144.99444589777306,market,bid,1,1,
145.058985327425,limit,bid,3,11,
145.1677274588463,market,bid,1,7,
145.21235399775378,limit,ask,3,4,
145.3103351680974,limit,bid,2,17,
145.34191883591922,cancel,ask,1,17,
145.48851404882936,limit,ask,1,3,
145.5259684917489,limit,ask,1,1,
145.60465724378676,market,ask,1,6,
145.75858480617978,limit,bid,1,9,
145.81705375253983,limit,ask,1,1,
146.0761464923773,cancel,bid,2,8,
146.13717109186132,cancel,ask,4,13,
146.33203937425543,limit,ask,1,30,
146.4557172160796,cancel,ask,1,8,
146.57612261500043,limit,ask,2,15,
146.60914124450883,limit,ask,1,13,
146.79342841802543,limit,ask,1,21,
146.81821223920568,limit,bid,2,2,
147.1206098492113,limit,ask,1,1,
147.15897608706567,limit,bid,5,10,
147.20739520240863,limit,bid,1,12,
147.22247649722718,limit,bid,2,13,
147.2800244477518,market,ask,1,1,
147.364349253351,limit,ask,4,5,
147.51397717592675,limit,ask,1,20,
147.5605300797163,limit,bid,1,3,
147.65340061411916,limit,bid,1,32,
147.67963993914722,limit,ask,1,35,
147.99934040418347,limit,bid,1,7,
148.02566702187352,market,ask,1,1,
148.02775797544996,limit,bid,1,6,
148.0633851220713,market,ask,1,45,
148.10633318278545,market,bid,1,11,
148.27566348326465,cancel,bid,1,27,
148.36966914491873,market,bid,1,11,
148.37149000200498,market,ask,1,4,
148.37171553796765,market,ask,1,11,
148.40755713332368,limit,ask,4,5,
148.42719260371658,cancel,bid,1,4,
148.52863157287945,cancel,bid,3,6,
148.57172656774472,market,ask,1,16,
148.66754483005846,market,ask,1,36,
148.72702913858666,limit,bid,1,5,
148.7270565026169,cancel,bid,4,1,
148.7620438861611,market,ask,1,13,
148.8145560038548,limit,ask,2,7,
148.87926811004684,market,ask,1,7,
148.93119732438518,market,ask,1,4,
149.04854285712645,limit,ask,1,27,
149.2689800008103,market,bid,1,5,
149.31345256870563,limit,bid,2,31,
149.31865132029967,cancel,ask,5,15,
149.4181567809815,market,bid,1,1,
149.56945766089913,cancel,ask,1,8,
149.62614530417343,limit,bid,1,47,
149.70364240358393,cancel,ask,1,17,
149.7413825451477,limit,ask,2,4,
149.8304700386505,limit,ask,1,12,
150.27524196596866,limit,bid,3,8,
150.35692191744667,market,ask,1,5,
150.70000423015819,limit,ask,3,5,
150.74279945072405,limit,bid,1,22,
150.7477196379814,cancel,ask,2,12,
150.77574511112098,market,ask,1,5,
150.8301660497054,limit,bid,3,12,
150.87682377935133,market,bid,1,1,
150.91161821508587,limit,bid,2,4,
150.93559733526087,market,bid,1,16,
151.04465756868538,limit,bid,3,9,
151.11303817486277,market,ask,1,28,
151.1137312906227,cancel,ask,1,28,
151.2916866213239,limit,bid,2,6,
151.35892289551376,market,bid,1,22,
151.3882625447295,limit,bid,1,3,
151.44766229763033,cancel,bid,1,5,
151.52825910766776,limit,ask,1,1,
151.59663450338212,market,bid,1,1,
151.68379985740697,limit,ask,2,2,
151.7253533736656,limit,bid,1,25,
151.91514842666166,market,ask,1,10,
151.97159200317284,market,ask,1,6,
152.1146236743143,limit,bid,2,39,
152.14801312091052,limit,bid,1,5,
152.27120568091527,limit,bid,1,10,
152.38855610258037,limit,bid,1,12,
152.47815034098886,limit,bid,1,4,
152.65474786837922,cancel,ask,1,7,
152.67252995932998,limit,ask,1,6,
152.6897322860947,cancel,bid,1,1,
152.78255481441622,limit,ask,2,16,
152.80666205106013,limit,ask,1,33,
152.9073661124472,limit,bid,1,9,
153.0245483363407,limit,bid,2,7,
153.14849425247272,limit,ask,3,4,
153.2092619744158,limit,bid,3,14,
153.34421089194404,limit,bid,2,10,
153.3454917694933,market,bid,1,2,
153.49819819870015,limit,ask,2,11,
153.692322372235,limit,bid,1,12,
153.711926426033,limit,bid,1,9,
153.7600092171717,limit,bid,1,3,
153.76759726452067,limit,bid,1,2,
153.81688711152864,limit,ask,3,4,
153.82278309788055,cancel,bid,2,16,
153.87495684787194,cancel,bid,2,28,
154.0545949405224,cancel,bid,1,22,
154.09230192692016,limit,bid,1,1,
154.30149962371007,limit,bid,5,14,
154.3464407219847,limit,bid,1,35,
154.38962336099678,cancel,bid,1,27,
154.39578873104543,market,ask,1,4,
154.53771712955788,limit,ask,2,34,
154.748127513874,limit,ask,2,12,
154.74998017862595,market,ask,1,2,
154.7578692929942,limit,ask,1,22,
154.8001530332853,cancel,ask,1,2,
154.84397127116557,limit,ask,3,4,
154.84583720765744,market,ask,1,12,
154.97384188577692,market,ask,1,20,
154.98435791058532,cancel,ask,1,2,
155.06504603407512,limit,ask,1,7,
155.120146599702,cancel,bid,3,15,
155.18634101235367,cancel,ask,2,9,
155.18986715049445,limit,ask,1,12,
155.2233716879458,limit,ask,3,16,
155.26986682413457,limit,ask,4,11,
155.27632257801002,cancel,bid,1,12,
155.29348624630794,market,ask,1,2,
155.48110815634757,cancel,ask,5,19,
155.53144734967262,market,ask,1,14,
155.53830674916205,limit,ask,1,2,
155.58613375376729,limit,bid,1,15,
155.6049532049326,cancel,bid,2,12,
155.62236511354237,limit,ask,2,2,
155.67322300614228,cancel,ask,1,4,
155.83917195509324,limit,bid,1,6,
155.83938040224427,limit,ask,1,4,
155.88654674613585,limit,bid,3,17,
155.9037898905366,limit,bid,1,8,
156.01360772532252,limit,ask,5,10,
156.01709170927296,limit,ask,1,27,
156.02147113813956,limit,ask,1,9,
156.09262981664315,limit,bid,1,16,
156.21234463824223,market,bid,1,7,
156.40667738156392,limit,bid,2,64,
156.40869694036152,market,bid,1,9,
156.55326105859078,limit,ask,1,16,
156.65193135618495,limit,bid,2,14,
156.71724862327804,market,ask,1,3,
156.8093838754357,market,bid,1,28,
156.83905004720958,cancel,ask,4,25,
156.95921435565467,limit,bid,2,19,
157.00172872481588,cancel,bid,1,1,
157.01652023001444,limit,bid,2,11,
157.0563100820906,market,ask,1,13,
157.06335291525627,limit,bid,1,22,
157.07485983830978,limit,bid,2,24,
157.214825113583,cancel,ask,1,53,
157.3287882447993,limit,bid,1,22,
157.33706455535753,cancel,ask,2,6,
157.3751873984406,limit,ask,1,15,
157.5408538559124,limit,bid,4,2,
157.67427871751906,limit,bid,1,6,
157.74691631523152,limit,bid,1,25,
157.85697174207255,limit,bid,1,14,
157.8836098923026,limit,bid,1,6,
157.99303659332324,limit,bid,1,10,
158.01398515165084,limit,ask,1,2,
158.17920536830917,limit,ask,1,9,
158.24177031477856,limit,ask,3,4,
158.2466921173378,limit,ask,2,16,
158.28585892235225,limit,ask,2,29,
158.29974911319235,limit,ask,3,7,
158.4225744543193,limit,ask,1,14,
158.4505400095914,limit,bid,2,14,
158.64399473535465,limit,bid,3,3,
158.7443535205683,limit,bid,1,3,
158.85370766476152,limit,ask,3,9,
159.17676201590174,limit,bid,1,1,
159.3391641196483,limit,ask,1,5,
159.38880865168744,limit,bid,2,11,
159.39548203876393,cancel,bid,1,3,
159.43142322602566,limit,ask,1,10,
159.50900844419817,limit,bid,1,26,
159.62800947203678,limit,bid,1,20,
159.67324035778037,limit,ask,1,12,
159.7650620238785,limit,bid,3,3,
159.82500728843036,limit,ask,1,5,
160.0302083479374,market,ask,1,4,
160.08007155193192,limit,ask,1,13,
160.0955088762923,limit,bid,3,5,
160.33770504743873,limit,bid,2,32,
160.43162317872478,market,ask,1,11,
160.44359185274195,cancel,ask,2,4,
160.557908116613,limit,bid,5,17,
160.64814732365153,cancel,ask,1,37,
160.8360778474138,market,bid,1,8,
160.83979806956552,cancel,ask,2,7,
160.9693788272503,limit,bid,1,11,
161.00418986324118,limit,ask,1,1,
161.0052374576938,cancel,bid,1,1,
161.01390160391657,limit,ask,1,4,
161.06493237176036,limit,bid,2,12,
161.39821638311497,limit,bid,1,4,
161.41731980984406,limit,ask,1,16,
161.55115683228652,market,bid,1,10,
161.7028733066535,limit,ask,1,20,
161.763577893742,limit,bid,1,2,
161.85246968219167,cancel,ask,1,6,
161.96818898949059,limit,ask,2,9,
162.0001153735904,limit,ask,1,11,
162.05923530148706,market,bid,1,43,
162.16904171095166,cancel,bid,2,5,
162.2649932921804,market,bid,1,35,
162.31098753828223,limit,ask,1,27,
162.34315887608156,cancel,bid,1,10,
162.3650865342593,limit,bid,2,16,
162.45745224875338,limit,bid,2,1,
162.5578197158414,limit,ask,3,12,
162.6977641663923,limit,bid,1,14,
162.785114592408,limit,ask,1,30,
162.82271700663384,limit,ask,2,27,
163.1597939125378,limit,bid,1,8,
163.19879223131682,market,bid,1,42,
163.21779779096133,limit,ask,1,15,
163.24328338400895,limit,bid,1,20,
163.46864390803188,cancel,bid,1,6,
163.57607366138026,limit,ask,5,13,
163.60019095088487,limit,bid,1,16,
163.6304889394471,limit,ask,3,12,
163.63977347247237,limit,bid,3,6,
163.6864830022239,cancel,bid,1,47,
163.71559999104358,limit,ask,1,11,
163.75911130917683,market,ask,1,15,
163.82676576860194,market,bid,1,1,
163.8626790640258,limit,bid,2,8,
163.91468502033226,market,bid,1,1,
164.01504804138733,limit,ask,1,40,
164.17062776910672,limit,bid,1,17,
164.2198396356014,market,ask,1,16,
164.2770512735697,market,bid,1,10,
164.32035982478163,cancel,ask,2,9,
164.32900667468132,limit,ask,1,17,
164.35234220682185,market,bid,1,10,
164.47088369430872,limit,ask,1,3,
164.5000367777825,limit,ask,1,1,
164.52092405192775,limit,bid,2,15,
164.5573576325175,limit,bid,2,12,
164.57880316230086,market,bid,1,42,
164.64198792853446,cancel,ask,1,15,
164.71792139490094,limit,ask,2,13,
164.7375131614959,cancel,ask,1,31,
165.1388340742672,limit,bid,1,8,
165.15127209507585,limit,ask,1,11,
165.19303797176667,market,bid,1,7,
165.21212601419566,limit,ask,1,4,
165.42939778603758,limit,ask,1,6,
165.59530727922055,market,ask,1,29,
165.61619581655486,limit,bid,2,9,
165.65288900455775,market,bid,1,11,
165.6959087412848,limit,ask,1,19,
165.80990262687988,limit,bid,1,1,
165.90477305479843,limit,ask,1,3,
165.91893828284336,market,bid,1,1,
166.08335475990475,limit,bid,1,9,
166.20307471721048,limit,ask,2,21,
166.2466730651248,limit,bid,1,24,
166.27338989917624,cancel,ask,4,1,
166.31716063578617,cancel,bid,1,1,
166.3778760467115,limit,bid,1,12,
166.3929874045756,market,ask,1,6,
166.4041022614101,limit,bid,1,14,
166.46940346828353,limit,bid,2,29,
166.50398060186876,limit,bid,1,10,
166.53303727423392,limit,ask,1,1,
166.5757183871941,limit,ask,2,11,
166.74848515434942,limit,ask,1,24,
166.96010148120462,limit,ask,2,6,
166.97402892956663,limit,ask,2,26,
167.0321543134758,cancel,bid,1,6,
167.09411642961612,market,bid,1,1,
167.19620259649363,limit,ask,2,1,
167.2547824867638,market,bid,1,37,
167.2594181914514,limit,ask,2,11,
167.46406428322203,limit,bid,1,5,
167.50426872601435,limit,ask,1,14,
167.5710254316976,limit,ask,1,4,
167.5880640047051,market,ask,1,5,
167.598029571233,limit,bid,2,12,
167.5981386464174,limit,ask,3,1,
167.6182417217572,limit,ask,1,37,
167.62581910389378,cancel,bid,2,42,
167.72742541262625,cancel,bid,4,28,
167.75287486929378,market,ask,1,2,
167.79229415964605,market,ask,1,29,
167.8373373734734,limit,bid,1,24,
167.86137025917233,cancel,ask,2,4,
167.86148664162369,limit,ask,4,39,
167.88753652661015,cancel,bid,1,28,
168.02308748758333,market,bid,1,1,
168.0390775567389,limit,bid,2,4,
168.0582945529315,cancel,bid,1,1,
168.12180090020095,limit,ask,1,7,
168.19814115830366,limit,bid,3,43,
168.33137364809454,cancel,ask,1,9,
168.37372560167165,market,bid,1,3,
168.4212890605409,limit,ask,1,1,
168.46021498125225,cancel,bid,1,10,
168.6050390865553,limit,ask,4,43,
168.67092259377804,limit,ask,2,13,
168.75988072387443,limit,ask,1,3,
168.76820466207397,limit,bid,1,4,
168.80500195634437,limit,ask,1,9,
168.8454741584135,limit,ask,1,8,
168.87967275936518,limit,bid,1,4,
168.88294838909178,limit,ask,1,16,
168.93045878603354,limit,bid,2,13,
168.94064622279106,limit,bid,2,5,
168.96071091831342,limit,ask,1,3,
169.17201139091415,limit,bid,1,13,
169.29269281518134,cancel,bid,1,2,
169.29308515146485,limit,ask,3,1,
169.31777584118097,cancel,ask,1,1,
169.322354256131,limit,ask,1,8,
169.4570393588541,limit,bid,1,11,
169.56235580158486,market,bid,1,4,
169.64026009604913,limit,ask,1,10,
169.7270042199445,limit,bid,2,10,
170.24418182491024,limit,bid,5,20,
170.30815215986178,limit,bid,1,6,
170.3530121933891,limit,bid,2,1,
170.43821559497303,market,bid,1,3,
170.44130426119816,limit,ask,1,10,
170.51488297393675,limit,bid,1,31,
170.61196719449546,limit,bid,1,12,
170.72670080116606,limit,bid,1,14,
170.84365462859492,limit,ask,1,1,
170.861826117535,cancel,ask,1,4,
170.9016817304955,limit,bid,4,9,
170.92601263358318,limit,ask,4,15,
171.08134897343564,cancel,ask,1,4,
171.1505399122343,limit,bid,1,24,
171.23790437383377,limit,bid,3,1,
171.3166818345532,limit,ask,3,35,
171.35497641372442,limit,bid,1,36,
171.6327067817925,cancel,ask,1,12,
171.82225679419307,limit,ask,3,4,
171.85766519394153,market,bid,1,3,
171.87477313498997,limit,ask,5,20,
171.930447774163,market,ask,1,6,
171.98879229851954,limit,bid,1,5,
172.0742796823429,limit,bid,3,18,
172.28813529735515,market,bid,1,8,
172.4308451709605,market,bid,1,7,
172.5015675304816,limit,bid,2,13,
172.54870556314688,limit,ask,1,1,
172.6564654045838,market,bid,1,17,
172.79632727958034,market,ask,1,40,
172.79955962192298,cancel,bid,2,16,
172.80779667714071,limit,bid,2,4,
172.84532299637235,limit,ask,2,4,
172.95265818408603,limit,ask,2,17,
173.02868196693288,cancel,ask,1,10,
173.095128719226,limit,bid,3,20,
173.36200908895222,market,ask,1,6,
173.4590533678599,market,ask,1,16,
173.49749777298393,limit,bid,2,6,
173.53732007595806,limit,bid,3,3,
173.64535762614858,market,ask,1,10,
173.6681361150731,market,ask,1,40,
173.72555126487654,limit,ask,2,5,
173.80873068487563,limit,bid,3,7,
173.93711550816533,limit,bid,1,19,
174.00926518717657,limit,bid,1,2,
174.10231946133652,limit,bid,1,7,
174.45409351003238,limit,bid,4,15,
174.50285101039543,limit,bid,1,7,
174.58409701932013,limit,bid,1,11,
174.61766570635675,market,ask,1,6,
174.65598215048928,limit,bid,2,19,
174.6678461219114,cancel,ask,1,9,
174.75663320122214,limit,bid,2,7,
174.80232299060336,limit,bid,1,4,
174.81688300416073,limit,ask,1,8,
174.90500909814378,limit,ask,1,1,
174.9718610755815,market,bid,1,6,
175.0052576577877,limit,ask,3,3,
175.07138645084834,limit,bid,2,9,
175.44322362453306,cancel,ask,1,1,
175.57539874905453,limit,ask,1,14,
175.57979675081978,limit,ask,1,7,
175.8643942193006,market,bid,1,14,
175.90312947941504,limit,bid,1,4,
175.92846952983155,limit,ask,1,9,
176.06108380581446,market,bid,1,36,
176.27489989172915,cancel,bid,3,12,
176.27742678076476,limit,ask,2,35,
176.40174575622336,cancel,ask,1,28,
176.40194087714292,market,bid,1,8,
176.44825168238674,limit,ask,2,3,
176.47064434613134,market,ask,1,1,
176.49979509482833,cancel,bid,1,7,
176.672905651219,market,bid,1,13,
176.67513808059329,limit,bid,2,1,
176.67862763184806,cancel,bid,1,1,
176.68518365750373,limit,ask,2,4,
176.7428324794149,limit,ask,1,11,
176.7428524343009,cancel,bid,2,2,
176.78962418712976,limit,ask,2,22,
177.08023366000705,limit,ask,1,4,
177.13663424241207,cancel,bid,2,4,
177.2089994391236,limit,ask,1,4,
177.2562179364422,limit,bid,3,1,
177.296491425085,market,bid,1,32,
177.31490857324405,cancel,bid,2,11,
177.32231942726403,limit,ask,2,15,
177.41298774820385,limit,bid,1,1,
177.52840312097504,limit,ask,1,2,
177.77075532026592,limit,ask,2,9,
177.9344605140423,limit,bid,1,10,
177.974322352557,cancel,bid,1,29,
178.07568919120655,limit,bid,2,1,
178.17730666627892,limit,ask,1,29,
178.3343121251384,limit,bid,3,20,
178.36171587127893,market,ask,1,3,
178.4541320144209,limit,bid,3,15,
178.47632078447958,limit,ask,1,3,
178.53568305869794,cancel,bid,1,7,
178.8677179354894,cancel,bid,2,1,
178.88613112502665,limit,bid,5,40,
178.9225146313097,cancel,ask,1,27,
178.94793777709054,cancel,bid,3,8,
179.0055465165421,limit,bid,2,9,
179.31791686106607,limit,ask,1,16,
179.390749391598,cancel,bid,1,20,
179.41422246442454,limit,ask,2,8,
179.4154734085379,market,bid,1,3,
179.45423321225994,limit,ask,3,40,
179.54321698517398,limit,bid,5,1,
179.57645913787815,limit,bid,1,11,
179.58199303543796,cancel,bid,1,1,
179.64105372871146,limit,bid,1,5,
179.69696750235275,limit,bid,3,10,
179.70795655864544,limit,bid,1,1,
179.76800674389898,limit,bid,1,27,
179.7804807952651,market,ask,1,7,
179.8499290300415,limit,ask,2,1,
179.94664017955478,limit,bid,1,7,
180.03129431537522,market,bid,1,1,
180.07886896944723,cancel,ask,2,17,
180.15971017879943,cancel,ask,2,19,
180.1718828228188,limit,ask,2,23,
180.2902008250611,limit,bid,2,1,
180.34453610489882,limit,bid,2,12,
180.4210062943158,limit,ask,2,28,
180.49638700963445,market,ask,1,16,
180.57638728959554,limit,bid,2,22,
180.61524050490024,limit,bid,3,16,
180.6263676787521,limit,bid,2,3,
180.80104942511173,limit,bid,1,1,
180.96926205520296,limit,bid,1,1,
180.989224878057,cancel,ask,1,24,
181.1794171699043,cancel,ask,2,8,
181.27979060663915,limit,ask,1,27,
181.39175897196625,limit,ask,1,5,
181.46018497892132,cancel,bid,3,12,
181.66114155741502,limit,ask,3,25,
181.75638185929304,cancel,ask,2,2,
181.81446466743176,cancel,ask,1,4,
181.83622455531957,cancel,bid,2,2,
181.86924337295937,cancel,bid,2,3,
181.98133396525967,limit,ask,1,37,
182.01300101248194,market,bid,1,33,
182.09279372621612,cancel,ask,1,16,
182.13090967307448,limit,ask,2,5,
182.13684217497467,market,bid,1,3,
182.14078430543586,limit,ask,1,51,
182.16677057313794,market,ask,1,12,
182.24044686060574,limit,ask,4,9,
182.2568899653072,limit,bid,4,4,
182.28299936634585,limit,bid,2,18,
182.31217038011653,limit,ask,3,17,
182.33093309570236,cancel,ask,1,47,
182.42614758690934,limit,ask,2,12,
182.42839134222174,limit,ask,1,2,
182.4341201032023,limit,bid,2,7,
182.55523430613675,cancel,ask,1,5,
182.6807376481034,limit,ask,1,11,
182.70422780042773,market,bid,1,6,
182.80622729810344,market,bid,1,2,
182.82515910509312,market,ask,1,15,
182.95605100262438,limit,bid,1,5,
183.0290010322445,limit,ask,1,7,
183.12046649788928,limit,ask,1,1,
183.12931981820395,market,ask,1,13,
183.2870248453716,market,ask,1,21,
183.3587846645426,limit,bid,1,1,
183.36812552422907,limit,bid,2,21,
183.39298162103805,cancel,ask,1,10,
183.41044682574176,limit,bid,1,1,
183.41250579870626,market,ask,1,23,
183.4185553399513,limit,ask,1,5,
183.51423745298715,limit,bid,1,1,
183.61301346295224,cancel,bid,1,8,
183.63758584165433,limit,bid,1,1,
183.6806436261183,market,bid,1,9,
183.81263309313076,limit,bid,4,18,
184.27156607199157,limit,bid,1,22,
184.34837427551696,limit,ask,3,5,
184.3595473741859,limit,bid,1,45,
184.4239859742122,market,bid,1,8,
184.44429634170743,cancel,bid,1,16,
184.60563573009256,cancel,bid,1,20,
184.64960131692808,limit,bid,1,3,
184.76730851876906,limit,ask,1,1,
184.8880347023944,market,ask,1,11,
184.90324843241754,limit,ask,2,10,
184.98244632575677,limit,bid,3,1,
185.00566873899237,limit,ask,2,24,
185.21652584142723,limit,bid,1,4,
185.22513193976368,cancel,ask,1,1,
185.41809093313256,limit,ask,1,3,
185.42979354927502,limit,bid,2,15,
185.45012728368803,limit,ask,1,7,
185.48660572115216,limit,bid,2,12,
185.57904581416253,limit,ask,1,29,
185.63941692258246,limit,bid,1,47,
185.6808384950328,market,bid,1,10,
185.7060521183893,limit,bid,1,12,
185.74766553733954,cancel,bid,3,6,
185.87270956187118,limit,bid,3,12,
185.97461569490886,limit,ask,4,16,
186.25062961307407,limit,bid,3,21,
186.4252317719907,limit,bid,4,2,
186.4397082124194,limit,bid,1,5,
186.4887715688732,limit,bid,1,1,
186.541034106334,cancel,ask,4,23,
186.59526945838098,limit,bid,2,22,
186.62738505774183,limit,ask,1,7,
186.6382711014053,limit,ask,2,27,
186.64454788125153,market,bid,1,6,
186.678111132136,market,bid,1,1,
186.7292793988988,limit,bid,1,5,
186.77698955839537,limit,bid,3,9,
187.08908000669385,limit,ask,2,5,
187.09317970120782,limit,ask,2,4,
187.10737556506947,market,ask,1,3,
187.56861398377748,limit,bid,1,14,
187.77826673579267,limit,bid,1,2,
187.79863463588413,limit,bid,2,3,
187.82331063511086,limit,bid,1,1,
187.8236979820958,market,bid,1,7,
187.9989693304882,limit,bid,1,6,
188.02982676556337,limit,bid,1,2,
188.06186004573698,limit,ask,1,8,
188.15603855228974,limit,ask,2,7,
188.17505510425892,limit,ask,1,4,
188.18201402021575,limit,ask,1,22,
188.33011788479334,limit,bid,3,3,
188.40275592661362,cancel,bid,1,37,
188.56086262659738,cancel,ask,1,1,
188.562598587278,cancel,ask,3,37,
188.58416932492634,cancel,bid,1,3,
189.0147476628246,cancel,bid,1,20,
189.14442322223147,cancel,bid,1,8,
189.36066160031842,limit,ask,1,8,
189.55871617051577,limit,ask,3,7,
189.6516631356103,market,bid,1,8,
189.78376904709785,cancel,ask,1,13,
189.84743866420587,cancel,bid,1,3,
189.97675643999398,market,bid,1,1,
189.98890590018144,limit,ask,1,1,
190.05896171666575,limit,bid,1,5,
190.08000362749033,market,bid,1,14,
190.1434092179536,limit,bid,2,23,
190.34215157878094,limit,bid,1,2,
190.38107661707377,market,ask,1,10,
190.3936028002615,limit,bid,1,10,
